Word//word combination	Sentiment scores
доблесний	2.750
доблесно	2.400
доблесть	2.400
добре	1.233
добрий	2.400
добро	2.000
добродушний	1.900
добродій	2.500
добродійний	2.300
добродійно	2.200
добродійності	1.500
добродійність	2.000
добродії	1.600
доброзичливий	2.160
доброзичливо	1.350
доброзичливості	1.400
доброзичливі	2.200
доброзичливість	1.671
доброзичливіший	2.000
добросердечність	2.700
добросердий	1.650
добросердо	2.700
добросердість	1.750
доброта	1.900
доброти	2.100
доброчесний	2.400
доброчесно	1.800
доброчесність	1.725
доброчинець	2.500
доброчинці	1.600
доброякісний	1.300
доброякісність	0.950
добрі вчинки	2.300
добрішим	2.200
добрішій	2.200
довбень	-2.100
доведений до досконалості	2.700
довір'я	2.300
довіра	1.950
довірена особа	1.000
довірений	0.800
довірені особи	0.300
довіреність	2.100
довіритель	0.400
довірителі	1.200
довірливець	1.900
довірливий	0.767
довірливо	1.567
довірливість	0.925
довірливіший	1.300
довірче управління	0.500
довіряти	2.300
довіряє	2.100
доглядає	1.900
доглянутий	1.900
додав у друзі	1.700
додавання в друзі	1.800
доданий в обране	1.700
дозволити	0.900
дозволяти	0.900
дозвіл	0.900
докори сумління	-0.900
докорив	-1.900
докоряти	-2.100
докоряє	-1.700
докучати	-1.500
докучає	-0.950
докучливий	-1.250
долучитися	1.200
домагалися	-1.900
домагальник	-2.300
домагальники	-2.200
домагання	-2.525
домагатися	-2.100
домагається	-3.100
домовленості	1.100
домовленість	2.200
домінатрикса	-0.500
домінувати	-0.500
допит	-1.200
допитаний	-1.600
допитливий	1.000
допитували	-1.600
допомагаючи	1.200
допомагає	1.600
допомога	1.700
допоміжний	1.200
допустимий	1.300
допустимо	1.500
доречний	1.700
доречно	1.500
доречність	1.200
дорогенький	2.500
дорогий	2.067
дорогоцінний	2.567
дорогоцінно	2.200
дорогоцінність	1.900
дорогі	1.900
дорожити	1.800
дорожить	2.200
дорожнеча	2.000
дорожчий	1.900
доручений	0.800
дорікнули	-1.400
досада	-1.800
досади	-1.800
досадний	-2.000
досконала	1.400
досконалий	2.700
досконало	2.650
досконалості	2.467
досконалість	2.440
дослідження	0.600
достаток	2.400
достойний	1.900
достоїнство	1.700
досяг успіху	2.000
досягаючи успіху	2.200
досягає	1.700
досягає успіху	2.400
досягнення	2.650
досягнутий	1.900
досягти	1.800
досягти успіху	2.200
досяжний	1.300
дотеп	2.100
дотепний	1.550
дотепник	1.500
дотепники	0.900
дотепності	1.600
дотепність	2.100
доцільний	1.400
дощовий	-0.300
дражнив	-1.200
дражнити	-1.300
дражнить	-1.200
дражніння	-0.400
дратувати	-1.920
дратуючи	-1.800
дратує	-1.767
дратівлива	-2.000
дратівливе	-2.000
дратівливий	-1.740
дратівливо	-1.500
дратівливі	-2.000
дратівливість	-1.575
дратівний	-2.000
дратівник	-2.200
дратівники	-1.500
дрижав	-1.100
дрижання	-1.500
дрижати	-1.100
дрижить	-0.100
дрочер	-2.500
друг	2.200
друга половинка	2.900
дружба	1.900
дружби	1.600
дружелюбний	2.200
дружелюбно	1.800
дружелюбність	2.000
дружелюбніший	2.000
дружньо	1.600
дружні	2.200
друзі	2.100
дріб'язковий	-0.450
дріб'язковості	-1.000
дріб'язковість	-0.500
дріб'язковіший	-0.300
дрібниця	-0.500
дрібниці	-1.000
дуже дякую	2.500
дуже задоволений	2.300
дуже любити	2.600
дуже любить	1.600
дуже погано	-2.467
дуже радий	1.900
дуже смачний	2.400
дуже смачно	2.233
дурень	-2.256
дурний	-1.933
дурниця	-1.750
дурниці	-1.900
дурнуватий	-2.200
дурня	-1.600
дурні	-1.833
дурніший	-1.900
дурості	-2.600
дурощі	-1.667
дуріння	-1.700
дурість	-1.550
дутися	-1.500
дух	0.700
душа	3.200
душевний біль	-2.800
душити	-2.150
душить	-1.950
душний	-1.250
душогуб	-3.600
душогуби	-3.300
душіння	-2.000
дяка	1.900
дякувати	1.500
дякувати богу	1.800
дякую	1.520
діагностика несправностей	0.700
