Word//word combination	Sentiment scores
позбавляти	-1.5333333333333332
позбавлятися	-1.2666666666666666
позбуватися	-1.6
поздоровити	2.0
поздоровляти	1.5
позитив	1.6
позитивний	1.5433333333333332
позитивно	1.2
позитивність	1.8
познайомити	1.5
познайомитися	1.13
позолочений	1.5
позування	-2.0
позіхати	-2.0
показувати	1.0
покалічений	-2.0
покараний	-1.6
покарання	-1.6
покарати	-1.8
покаянний	-2.0
поквитатися	-1.6
поки	-2.0
покидати	-1.2
покидьки	-2.0
покидьок	-2.0
покинути	-1.5
покинутий	-1.6
покластися	1.4
поклонятися	-1.0
покора	-1.6
покращення	1.6
покращити	1.7333333333333334
покращувати	1.9
покращується	2.0
покривати	-1.6
покритка	-2.0
покусати	-2.0
покійний	-1.5
покінчити	-1.9333333333333333
покірний	-2.0
поламаний	-2.0
поламати	-2.0
поле	1.13
полегшення	1.2
полегшено	2.0
полегшити	1.4
полегшувати	1.4000000000000001
полегшує	2.0
полемізувати	-2.0
политий водою	-2.0
полковник	1.2
половинчасто	-2.0
полон	-2.0
полонити	-1.0
полохливий	-1.5
полум'я	-1.6
полуниця	1.4
полюбити	1.5999999999999999
полюбитися	1.4
полювання	-1.0
полювати	-1.2
поляризація	-2.0
поліграф	1.2
поліетилен	-1.6
поліетиленовий	-1.0
поліклініка	1.0
полінуватися	-1.5
поліпшення	1.5433333333333332
поліпшити	1.5333333333333332
поліпшитися	1.5
поліпшувати	1.9333333333333333
поліпшуватися	1.5
полірований	2.0
політ	1.25
політкоректність	1.5
політтехнологія	-2.0
пом'якшення	1.3333333333333333
пом'якшувати	1.5
помадка	-2.0
помер	-2.0
померлий	-1.8
померти	-1.6666666666666667
помешкання	1.0
помилитися	-1.6
помилка	-1.315
помилкове керівництво	-2.0
помилкове уявлення	-2.0
помилковий	-1.4
помилкові уявлення	-2.0
помилування	1.5
помилувати	1.2
помилуватися	1.5
помилятися	-1.3333333333333333
поминальний	-1.5
поминання	-1.0
поминки	-1.4
помирати	-1.75
помовчувати	-1.5
помогти	1.5
помпезний	-1.0
помпеї	1.0
помста	-2.0
помститися	-2.0
помутніння	-2.0
поміркований	1.2
помітний	1.2
помітно	-2.0
помітність	1.0
помічник	1.5
помічниця	1.4
пом’якшений	-2.0
понад	1.0666666666666667
понаїжджати	-1.5
поневолити	-2.0
поневолювач	-1.6
поневіряння	-1.4
поникнути	-2.0
поновити	1.4
поновлення	1.0
поновлювати	1.4
поновляти	1.6
понурий	-1.4
понуро	-1.5
понівечений	-1.8
поодинці	-1.0
попадати	-2.0
попереджувати	1.2
попередив	-2.0
попередити	1.38
попередниця	1.0
попестити	1.0
поплакати	-1.4000000000000001
поплутати	-1.4
поповнити	1.0
поповнювати	1.3766666666666667
поповняти	1.2
поправитися	-1.0
поправлятися	-1.2
попрацювати	1.0
популярний	1.125
популярність	1.5
попутник	1.0
порада	1.13
порадити	1.3333333333333333
порадувати	1.4666666666666668
поражати	1.6
поразки	2.0
поранений	-1.8
поранення	-1.75
поранити	-1.6
порвати	-1.5
поремонтувати	1.4
поржати	-1.5
порно	-2.0
порноакторка	-1.8
порнографія	-2.0
поробити	-1.5
породілля	1.0
порожнеча	-1.6
порожнистий	-2.0
порожній	-1.0
порозумнішати	1.4
порозуміння	1.5
порок	-2.0
порох	-1.8
порочити	-2.0
порочне	-1.5
порочний	-1.7
порочність	-2.0
порпатися	-1.0
порт	1.2
портативний	1.3
портрет	1.6
поручитися	2.0
порушений	-1.7
порушення	-1.19
порушені	-2.0
порушити	-1.2
порушник	-1.3
порушник проблем	-2.0
порушники	-2.0
порушувати	-1.75
порушуватися	-1.4
порча	-2.0
порядний	1.5
порядність	2.0
порядок	1.75
порятувати	1.5
порятунок	1.5999999999999999
порівнянний	1.5
посада	1.13
посваритися	-1.4
посвячення	1.0
посередник	-1.0666666666666667
посередність	-2.0
посилюватися	1.4000000000000001
посилює	2.0
посипатися	-1.0
поскаржитися	-1.5
послаблення	1.2
послаблювати	-1.4
послаблюватися	-1.4
послабляти	-1.4
послизнутися	-1.6
послужити	1.4
послідовний	2.0
послідовник	1.3333333333333333
послідовно	1.3
посміхатися	1.2
посміховисько	-2.0
посмішка	1.3
посол	1.4
посперечатися	-1.4
посприяти	1.2
поспіх	-1.8
поспіхом	-2.0
поспішав	-2.0
поспішний	-1.7
поставити під загрозу	-2.0
постановка	1.0
постановник	1.0
постаратися	1.2666666666666666
постаріти	-2.0
постачання	1.0
постачати	1.2
постраждалий	-1.6
постраждати	-1.6266666666666667
постріл	-1.5999999999999999
поступився	-2.0
поступитися	-2.0
поступки	-2.0
поступливий	-2.0
поступливо	2.0
постійність	1.2
посуха	-2.0
посягання	-1.0
посягати	-2.0
потайки	-1.2
потвора	-1.9
потворний	-2.0
потворно	-2.0
потворність	-2.0
потворніший	-2.0
потенціал	1.46
потерпати	-1.0
потерпілий	-1.4
потолоч	-2.0
потомство	1.5333333333333332
потоп	-2.0
потоптатися	-2.0
потратити	-1.0
потренуватися	1.2
потрясіння	-2.0
потрібний	1.3766666666666667
потрійний	1.5
потужний	1.625
потужно	1.0
потурати	-2.0
потурбуватися	1.6
потьмяніє	-2.0
потішити	1.4000000000000001
пофігізм	-2.0
похабний	-2.0
похвала	1.0
похвали	2.0
похвалити	1.7
похвальний	1.0
похитнувся	-2.0
похмурий	-1.2
похмуро	-1.0
похмілля	-1.5
похнюплений	-1.6
поховальний	-1.4
поховання	-2.0
поховати	-1.5
похорон	-2.0
поцікавитися	1.4
поцілуватися	1.6
поцілунок	1.6666666666666667
поціновувач	1.0
почастувати	1.5
почати	1.0
почвара	-1.8
почесний	1.6
почесть	1.5
починати	1.13
почорніти	-1.8
почувати	1.125
почути	1.13
пошана	1.5
пошесть	-1.8
поширення	-1.0
пошкоджений	-1.75
пошкодження	-1.4
пошкоджувати	-1.5
пошкоджуючий	-2.0
пошкодити	-1.0
пошлий	-1.5
пошлятина	-1.5
пошлість	-1.5
пошта	1.0
пошукати	1.0
пощастити	1.6
пощаститися	1.5
пояснювати	1.5
поєдинок	1.4
поєднати	1.2
поєднатися	1.2
поїзд	1.0
поїздка	1.5
поїсти	1.0
правда	1.63
правдивий	1.8
правдиво	2.0
правдивість	2.0
правдоподібний	1.5
праведний	1.0
праведник	1.2
праведність	2.0
правильний	1.46
правильно	1.38
правильність	1.3333333333333333
правитель	1.4
правнук	1.2
право	1.5
правовірний	1.5
правозахисний	1.2
правозахисник	1.4
правоохоронний	1.0
правопорушення	-1.3
правопорушник	-1.6
правопорядок	1.3333333333333333
правота	1.8
прагнення	1.13
прагнути	1.065
практикувати	1.0
практичний	1.3333333333333333
практичність	1.4
пранцюватий	-2.0
працевлаштування	1.63
працездатний	2.0
працездатність	1.6
