Word//word combination	Sentiment scores
міномет	-1.88
непереконливо	-1.6
фешенебельний	2.0
комп'ютерний	1.25
перекинутися	-1.0
запідозрити	-1.3
скандально	-2.0
знеохочує	-2.0
вихідний	1.13
понурий	-1.4
авіаперевезення	1.0
пустота	-1.0
вкрадене	-2.0
оптимістичний	1.9
жируха	-1.4
роззброювати	1.4
мовчазний	2.0
голова	1.25
наполегливий	1.8
аритмія	-1.6
лайк	1.0
смикнувши	-2.0
полковник	1.2
платня	1.0
пронизливий	-2.0
розвалювати	-1.8
поза законом	-2.0
завжди	1.38
недужий	-1.2
ускладнити	-1.2
шуми	-2.0
добре	1.38
найсвіжіший	1.7
нітрохування	-2.0
уваги	2.0
пустеля	-1.375
вдосконалити	1.7
важко на чолі	-2.0
обмежено	-2.0
свавільний	-2.0
витриманість	1.2
неповноправний	-1.0
проклятий	-2.0
володіти	1.75
безцінні	2.0
виручати	2.0
сільгоспкультура	1.2
дзвінок	1.13
репетиція	1.0
надмірно завзято	-2.0
антитетичний	-2.0
палкий	1.5
кома	-1.8
остерігайтеся	-2.0
цікавіший	1.4
хер	-2.0
недостатність	-1.0
бабник	-1.4
неправильне судження	-2.0
переробка	1.13
свобода	1.75
трибунал	-1.4
фінт	-2.0
прогрес	1.13
урізноманітнити	1.0
фальсифікація ставок	-2.0
пожертвували	-2.0
скандель	-2.0
начуватися	-2.0
малина	1.25
розваляти	-1.8
єхидний	-2.0
нездійсненний	-2.0
розчаровано	-2.0
короткочасність	-2.0
гуморист	1.2
виповнити	-2.0
рішення	1.25
добігати	1.0
публікувати	1.0
виплачувати	1.0
міжнародність	1.2
дивацтва	-2.0
гвалтувати	-2.0
зберігання	1.0
тризубець	1.4
євроатлантичний	2.0
мобільний	1.5
одержати	1.4
взаємовигідний	2.0
імпічмент	-1.4
дослухатися	1.4
поезія	1.0
надати	1.0
правильний	1.69
неаутентичний	-2.0
найсильніший	1.8
продавати	1.38
насильно	-2.0
відновлюваний	1.2
полонити	-1.0
божевільня	-1.6
жалібно	-1.7
анексований	-1.6
напіввідсталі	-2.0
переходити	1.0
запізнення	-1.4
дзвінка	2.0
дозволений	1.4
індустріальний	1.0
привласнювати	-1.5
провокувати	-1.38
не підтримується	-2.0
меланома	-1.0
наділений	1.13
бойовик	1.0
понуро	-2.0
пільговий	1.3
тато	1.5
розширюватися	1.0
п'янство	-2.0
дико	-1.6
скорботно	-2.0
душ	1.0
вберегти	1.38
донор	1.4
банка	1.4
терор	-2.0
безтурботний	0.9
викладач	1.4
випалений	-1.13
некрасивий	-1.6
зректися	-2.0
вирок	-1.5
сваволя	-2.0
чіплятися	-1.8
демон	-1.4
доводить	2.0
доповнює	2.0
найекологічніший	1.2
полінуватися	-2.0
укріплювати	1.4
учитель	1.4
рівномірний	2.0
полемізувати	-2.0
страшніше	-2.0
пан	1.25
грамотний	2.0
винахід	2.0
самоствердження	1.2
забуваючий	-2.0
структуризація	1.0
смерть	-1.88
безлюбний	-2.0
добре підсвічується	2.0
урожайний	1.9
безперспективний	-2.0
упікатися	-1.0
невідповідно	-2.0
супротивитися	-2.0
гостріше	2.0
рецесійний	-2.0
забій	-2.0
безтурботно	-2.0
містобудування	1.38
гуманність	1.2
розгромити	-2.0
розтин	-1.4
новобудова	1.2
порушники	-2.0
пульсуючий	-2.0
молодець	1.815
комунікативний	1.2
прогинатися	-2.0
раби	-2.0
рушій	1.0
безпомилково	2.0
поляризація	-2.0
перемагаючи	2.0
доправити	1.0
одноманітність	-1.7
руїни	-2.0
асоціальний	-2.0
іржі	-2.0
несказаний	2.0
зменшуватися	-1.4
сліпуче	-2.0
висміювати	-1.2
поговорити	1.0
підступність	-2.0
нехтування	-2.0
прибуток	1.5
симпатично	1.2
перспектива	1.63
отямити	1.0
летючий	-2.0
закладати	-1.0
розвитися	1.6
сміятися	1.25
заразитися	-2.0
подвоїти	1.0
поступився	-2.0
терпіти	-1.4
журавлина	1.0
переплачено	-2.0
тупотіння	-2.0
буря	-1.3
інвестиція	1.25
хмарно	-1.1
нічого не підозрюючи	-2.0
будда	2.0
казнокрад	-2.0
зупинення	-1.2
в достатку	2.0
піклуватися	1.815
приміщення	1.0
вихід	1.13
гіркий	-1.6
невгамовний	-2.0
тyпий	-1.2
держава	1.13
піднімайте	-2.0
деспотія	-2.0
затемнений	-2.0
подобатися	1.69
дебальцеве	-1.25
навесні	1.2
протистояти	-0.9
песик	1.4
з'їдливий	-2.0
матеріальний	1.065
безперервність	1.1
тотальний	-1.25
боляче	-1.5
янголятко	1.6
творити	1.0
бутерброд	1.4
промивання мозку	-2.0
привітно	2.0
демократичність	1.4
сексуальність	2.0
закритий	-1.0
бездонно	-2.0
брак	-1.69
відрахувати	-1.2
клопітно	-2.0
смугастий	-2.0
висипання	-1.4
активність	1.38
ресторан	1.25
м'ясник	-2.0
пюре	-2.0
зловживати	-1.2
скелети	-2.0
хибно	-2.0
небайдужість	1.6
винуватий	-1.5
омана	-1.7
нацицюрник	-2.0
несмачно	-1.6
трепло	-2.0
призвати	-2.0
зхиблений	-2.0
строката	-2.0
танго	1.4
має	2.0
бешкетувати	-1.0
пришелепкуватий	-1.6
пафосно	-2.0
насторожити	-1.2
гаснути	-2.0
рекламували	-2.0
озброїтися	-1.2
покращується	2.0
затока	1.2
удостоюватися	2.0
небажаний	-1.2
виправдати	1.0
ініціативний	1.38
госпіталізація	-1.63
приховуватися	-2.0
саморуйнівний	-2.0
несерйозно	-1.4
закомплексований	-1.7
представник	1.0
інструментальний	2.0
здорожчати	-1.565
душевний	1.4
жага	1.0
заперечувати	-1.2
погинути	-2.0
скачувати	-2.0
еквівалентний	1.2
поважний	1.2
самовладання	2.0
випивати	-2.0
врятувати	1.5
увертюра	2.0
годування	1.0
неекономічний	-2.0
неортодоксальність	-2.0
психотерапевт	1.0
негарно	-1.2
ухилення	-1.0
скарб	1.6
відважний	1.8
недобрий	-2.0
затримання	-1.1
заборонений	-1.5
хрещення	1.4
жаль	-1.25
викривлене	-2.0
набувати	1.0
вільно	1.7
моряк	1.0
апологет	-2.0
розквіт	1.6
зацвісти	1.4
жахнутися	-2.0
витвір мистецтва	2.0
ущербний	-2.0
поспішав	-2.0
божевілля	-1.8
благосний	2.0
загасити	1.6
згуртований	1.4
шрам	-1.5
недоторканний	2.0
брудний	-1.6
живий	1.5
кидатися	-1.4
достатній	1.0
спантеличуючи	-2.0
залишений	-1.2
жити	1.5
зрада	-1.63
цурався	-2.0
хамуватий	-2.0
пріоритетний	1.6
палючий	-2.0
бойкот	-2.0
скажений	-1.4
об'єктивно	1.2
рейдерський	-2.0
застрелити	-1.8
тікати	-1.69
просування	1.4
професійний	1.25
славитися	1.2
нежить	-1.6
терористичний	-2.0
дилетантський	-2.0
вилікувати	1.8
засудження	-1.6
протитанковий	-2.0
автомобіль	1.0
турботливість	-2.0
поберегти	1.8
перерізаний	-2.0
розпачливий	-1.2
клон	-1.0
терапевт	1.0
дискомфорт	-1.8
любий	1.7
засихати	-1.2
слухово	-2.0
повчання	2.0
здійснення	1.13
обсипатися	-1.0
адаптований	1.5
зневагу	-2.0
труд	1.2
розрізнення	1.3
опрацювати	1.2
наречений	2.0
точний	1.0
травма	-1.38
родич	1.13
пожертвування	1.4
дивувати	1.5
підключення	1.4
тарантул	-1.4
французи	1.13
корекція	1.0
поминальний	-2.0
применшення	-2.0
ведмежий	-1.1
портативний	1.3
невідомий	-1.0
щасливо	1.9
гнути	-2.0
онкологія	-2.0
ленінізм	-1.13
патологія	-1.8
винність	-2.0
яхта	1.0
синочок	1.6
впасти	-1.5
креатив	1.4
накипіти	-2.0
розправи	-2.0
гостинний	2.0
мерзнути	-1.63
поцікавитися	1.4
первомайськ	1.0
визначний	1.5
незручний	-1.6
жахливий	-1.63
пасивність	-1.6
сон	1.5
кримінал	-2.0
регульований	2.0
профілактика	1.38
збагатити	1.2
шантаж	-1.9
відстороняти	-2.0
гуска	1.2
училка	-2.0
ювелір	1.0
благодійні	2.0
високоточний	2.0
бідолашний	-2.0
очищає	2.0
жадоба	-1.4
домовитися	1.25
спільний	1.25
курець	-1.2
